5285234.899	1.319468915
7927852.349	1.72104641
10570469.8	2.352096761
13213087.25	2.983147111
15855704.7	3.499461034
21140939.6	4.417352453
26426174.5	5.220507444
31050755.03	5.908926008
39639261.74	6.941553855
45364932.89	7.687340632
58578020.13	9.064177761
79278523.49	10.55575132
88087248.32	11.07206524
105704698	11.93258844
118917785.2	12.56363879
132130872.5	12.96521629
158557047	13.48153021
184983221.5	13.94047592
215813758.4	14.34205342
229026845.6	14.51415806
264261745	14.80099913
314911912.8	14.97310377
361157718.1	15.03047198
431627516.8	15.20257662
559354026.8	15.25994484
792785234.9	15.44352312
946937919.5	15.48941769
1277265101	15.54678591
1453439597	15.60415412
2224203020	15.77625876
3193162752	15.9483634
