0.9936842	19.82759	31.37931
0.9936777	19.82759	30.68966
0.9932953	19.82759	32.06897
0.9932623	19.82759	30
0.9925239	19.82759	32.75862
0.9913822	19.82759	33.44828
0.989882	19.82759	34.13793
0.9880346	19.82759	34.82759
0.9858507	19.82759	35.51724
0.9833406	19.82759	36.2069
0.9832737	20.17241	32.06897
0.9831768	20.17241	32.75862
0.9829796	20.17241	31.37931
0.9827015	20.17241	33.44828
0.9822813	20.17241	30.68966
0.98186	20.17241	34.13793
0.9811649	20.17241	30
0.9806637	20.17241	34.82759
0.9805143	19.82759	36.89655
0.9791237	20.17241	35.51724
0.977381	19.82759	37.58621
0.9772507	20.17241	36.2069
0.9766002	19.48276	30
0.9763545	19.48276	30.68966
0.975709	19.48276	31.37931
0.9750546	20.17241	36.89655
0.9746769	19.48276	32.06897
0.97395	19.82759	38.27586
0.9732706	19.48276	32.75862
0.9725453	20.17241	37.58621
0.9715023	19.48276	33.44828
0.9702299	19.82759	38.96552
0.969732	20.17241	38.27586
0.9693832	19.48276	34.13793
0.9669244	19.48276	34.82759
0.9666236	20.17241	38.96552
0.966229	19.82759	39.65517
0.9641363	19.48276	35.51724
0.9632286	20.17241	39.65517
0.9619554	19.82759	40.34483
0.9610289	19.48276	36.2069
0.9595553	20.17241	40.34483
0.9576119	19.48276	36.89655
0.9574166	19.82759	41.03448
0.9556116	20.17241	41.03448
0.9538945	19.48276	37.58621
0.9526202	19.82759	41.72414
0.9514049	20.17241	41.72414
0.9498855	19.48276	38.27586
0.9475732	19.82759	42.41379
0.9469427	20.17241	42.41379
0.9455933	19.48276	38.96552
0.9455041	20.51724	33.44828
0.9453619	20.51724	34.13793
0.9452722	20.51724	32.75862
0.9448575	20.51724	34.82759
0.9446539	20.51724	32.06897
0.9440022	20.51724	35.51724
0.9436361	20.51724	31.37931
0.9428068	20.51724	36.2069
0.9422824	19.82759	43.10345
0.9422318	20.17241	43.10345
0.9422052	20.51724	30.68966
0.9412817	20.51724	36.89655
0.9410262	19.48276	39.65517
0.9403469	20.51724	30
0.939437	20.51724	37.58621
0.937282	20.51724	38.27586
0.9372789	20.17241	43.7931
0.9367545	19.82759	43.7931
0.9361918	19.48276	40.34483
0.9348259	20.51724	38.96552
0.9320907	20.17241	44.48276
0.9320775	20.51724	39.65517
0.9311398	19.13793	30
0.9310978	19.48276	41.03448
0.9309956	19.82759	44.48276
0.9302718	19.13793	30.68966
0.9290453	20.51724	40.34483
0.9290131	19.13793	31.37931
0.9273766	19.13793	32.06897
0.9266732	20.17241	45.17241
0.9257512	19.48276	41.72414
0.9257371	20.51724	41.03448
