2	1.139732685
3	0.628242075
4	1.749189189
5	1.540762902
6	1.558139535
7	1.681531342
8	1.520954003
9	1.55915493
10	1.656874266
11	1.388130198
12	1.570944137
13	1.330823454
14	1.680552619
15	1.193148641
16	1.342763744
17	1.305037313
18	1.107678047
19	1.173213509
20	1.078758514
21	0.965243557
22	0.907851827
23	0.784840286
24	1.101333128
25	1.020917255
26	0.802693313
27	1.014442798
28	0.71478956
29	0.781042654
30	0.878545593
31	0.738346703
32	0.78220933
33	0.703581039
34	0.870915692
35	0.816518925
36	0.688638622
37	0.895924799
38	0.668660034
39	0.725148021
40	0.743176084
41	0.694410342
42	0.417770502
43	1.00625
44	0.511995403
45	0.834332041
46	0.560584958
47	0.37984389
48	0.703496154
49	0.508273648
50	0.762784939
51	0.369411093
52	0.573425663
53	0.603952959
54	0.503986224
55	0.440770188
56	0.743481428
57	0.48453587
58	0.322499897
59	0.592013325
60	0.330875669
61	0.688336329
62	0.49991085
63	0.26843943
64	0.451295712
65	0.450115738
66	0.47415075
67	0.138162966
68	0.751696272
69	0.38838245
70	0.554093182
71	0.129253233
72	0.572407373
73	0.241129751
74	0.432764505
75	0.290815201
76	0.566967624
77	0.341171984
78	0.323013491
79	0.109851016
80	0.493906926
81	0.380533028
82	0.807831762
83	-0.097002107
84	0.395276701
85	0.352078068
86	0.425051084
87	0.207662555
88	0.279685302
89	0.183559222
90	0.216297526
91	0.127266135
92	0.717112364
93	-0.031874968
94	0.130300852
95	0.631449214
96	-0.096382262
97	0.479596329
98	0.205332703
99	0.418101055
100	-0.079143232
